marque,prix_neuf,modele,annee,gamme,poids,fiche_technique,photo_url,annonce_url
Scott,3699,Gambler 930,2020,Racing DH,"16,90","Garantie : /Cadre : Gambler Alloy 6061 / Hydroformed custom butted / BB107#VLK Virtual 4 Link kinematic#27.5"" (2.6) and 29"" (2.5) tire compatible with Geo -BB adj.#SW DH 12x157mm dropoutPoids cadre : NCAmortisseur : X-Fusion Vector R Coil#Rebound#Custom tuned / 225x75mm#Spring rates S: 400 / M: 450 / L&XL: 500Débattement AR. : /Fourche : Rockshox Boxxer Select 29""#200mm travel / DebonAir#Charger RC / Lo Comp / Rebound#20mm Boost through axle / Alloy steererDébattement AV : /Poids constructeur : 16.90Potence : Syncros DH1.5#31.8mm / Direct Mount 50mmGuidon : Syncros Hixon 1.5 DH#31.8mm / 15mm Rise/ 8° / 800mm#Syncros Pro DH dual lock-on gripsSelle : Syncros Comox 2.0#Crmo RailsTige de selle : Syncros DH2.0 / 31.6mm / Alloy6061Freins : Shimano BR-MT520#4 piston / 203mm / SM-RT66L rotorMoyeux : /Jantes : /Cassette : /Pneus d’origine : Maxxis Assegai 29x2.5"" / 2x60TPI Kevlar Bead / DH / TR / 3C Maxx GripDérailleur AV : /Dérailleur AR : SRAM X5#Medium cage / 8 SpeedCommandes : SRAM X4#Trigger Shifter / 8 SpeedPédalier : Race Face Chester#34T Alloy chainring / 165mmTailles dispo. : S, M, L, XLTaille de référence : /Empattement (en mm) : /Longueur des bases (en mm) : /Hauteur boîtier (en mm) : /Angle tube direction (en °) : /Angle tube de selle (en °) : /Tube supérieur (en mm) : /Longueur tube direction (en mm) : /",https://www.bigbike-magazine.com/media/guide_matos/vtt_2020/scott_2020_gambler_930__prop_300x115.jpg,https://www.bigbike-magazine.com/vtt-2020-scott-gambler-930
Scott,3799,Gambler 930,2021,Racing DH,0,"Garantie : Cadre : Gambler Alloy 6061 / Hydroformed custom butted / BB107#VLK Virtual 4 Link kinematic#27.5"" (2.6) and 29"" (2.5) tire  compatible with Geo -BB adj.#SW DH 12x157mm dropoutPoids cadre : 0.00Amortisseur : X-Fusion Vector R Coil#Rebound#Custom tuned / 225x75mm#Spring rates S: 400 / M: 450 / L&XL: 500Débattement AR. : /Fourche : Rockshox Boxxer Select / DebonAir#Charger RC / Lo Comp / Rebound / 56mm Offset#20mm Boost through axle / Alloy
steerer / 200mm travelDébattement AV : /Poids constructeur : 0.00Potence : Syncros DH1.5#31.8mm / Direct Mount 50mmGuidon : Syncros Hixon 1.5 DH#31.8mm / 15mm Rise/ 8° /
800mm#Syncros Pro DH dual lock-on gripsSelle : Syncros Comox 2.0#Crmo RailsTige de selle : Syncros DH2.0 / 31.6mm / Alloy6061Freins : Shimano BR-MT520 4 piston DiscMoyeux : /Jantes : Syncros MD30 Disc / 29"" / 32H black / Tubeless ReadyCassette : /Pneus d’origine : /Dérailleur AV : /Dérailleur AR : SRAM X5#Medium cage / 8 SpeedCommandes : SRAM X4#Trigger Shifter / 8 SpeedPédalier : Race Face Chester#34T Alloy chainring / 165mmTailles dispo. : /Taille de référence : /Empattement (en mm) : /Longueur des bases (en mm) : /Hauteur boîtier (en mm) : /Angle tube direction (en °) : /Angle tube de selle (en °) : /Tube supérieur (en mm) : /Longueur tube direction (en mm) : /",https://www.bigbike-magazine.com/media/guide_matos/vtt_2021/scott_2021_gambler_930__prop_300x115.jpg,https://www.bigbike-magazine.com/vtt-2021-scott-gambler-930
Scott,11999,Genius,2023,Enduro,"13,50",GARANTIE : 3 ans (ext.à 5) CADRE : Full Carbon AMORTISSEUR :  FOX X NudeFactory  Prèc. / Dét. / 3 modes LONGUEUR : 185 mm COURSE : 55 mm DÉBATTEMENT AR. : 150 mm FOURCHE : FOX 36 Float Factory  Préc. / Dét.B et H vit. / Comp. B et H vit. DÉBATTEMENT AV. : 160 mm POTENCE : SYNCROS Hixon GUIDON : SYNCROS Hixon SELLE : SYNCROS TIGE DE SELLE : SYNCROS Dropper FREINS : SHIMANO XTR 4 203 / 180 MOYEUX : DT SWISS 370 JANTES : SYNCROS Revelstoke 1.0 Carbon  CASSETTE :  SRAM 10-52  PNEUS D’ORIGINE : MAXXIS Minion DHF / Dissector  29x2.60 DÉRAILLEUR AV. : non  DÉRAILLEUR AR. :  SRAM XX1 AXS COMMANDES :  SRAM GX AXS PÉDALIER : SRAM X01 Carbon  ANTI-DÉRAILLEUR : SCOTTTAILLES DISPO. :  S / M / L / XL TAILLE DU TEST :  41 EMPATTEMENT : 1 240 mm LONGUEUR DES BASES :  442 mm HAUTEUR BOÎTIER :  338 mm ANGLE TUBE DIRECTION : 64° ANGLE TUBE DE SELLE :  72° TUBE SUPÉRIEUR : 600 mm LONGUEUR TUBE DIRECTION : 100 mm HAUTEUR DU CINTRE :  1 045 mm POTENCE : 50 mm CINTRE : 780 mm,https://www.bigbike-magazine.com/media/guide_matos/vtt_2023/scott_2023_genius%C2%A9joly__prop_300x115.jpg,https://www.bigbike-magazine.com/vtt-2023-scott-genius
Scott,5999,Genius,2012,Enduro,14,Garantie : 3 ansCadre : Carbone/AluminiumPoids cadre : NCAmortisseur : SCOTT Equalizer 3 Prèc./Dét./Comp./Bloc./SeuilLongueur : 180 mmCourse : 60 mmDébattement AR. : 185 mmFourche : FOX 36 Talas SR Préc./Dét./Comp./Déb.Débattement : 140-180 mmPoids constructeur : NCPotence : SYNCROSSGuidon : SYNCROSSSelle : SYNCROSSTige de selle : ROCK SHOX ReverbFreins : AVID Elixir 9 RS 200/180Moyeux : DT SWISSJantes : DT SWISSCassette : SRAM 11-36Pneus d’origine : SCHWALBE Hans Dampf 26x2.35Dérailleur AV. : SRAM X-0Dérailleur AR. : SRAM X-0Commandes : SRAM X-0Pédalier : SRAM X-0Tailles dispo. : S/M/LTaille : 44Empattement :1160 mmLongueur des bases : 430 mmHauteur boîtier : 350 mmAngle tube direction : 66°Angle tube de selle : 66°Tube Supérieur : 560 mmLongueur tube direction : 120 mm,https://www.bigbike-magazine.com/media/guide_matos/vtt_2012/scott_2012_genius-lt-10__prop_300x115.jpg,https://www.bigbike-magazine.com/vtt-2012-scott-genius
Scott,6799,Genius 700 Premium,2014,All Mountain,"11,70","Garantie : 5 ansCadre : SCOTT Genius 700 Series 27.5'' HMX CarbonPoids cadre : NCAmortisseur : FOX Nude / SCOTT Custom/ 3 modes Climb - Traction Control - DescendDébattement AR. : 150Fourche : Fox 32 Float Factory CTD, 150mmDébattement : 150Poids constructeur : NCPotence : Syncros TR1.0 Carbon
7050 Carbon wrapped / oversize 31.8mm
1-1/8"" / 6° angleGuidon : Syncros FL1.0 Carbon T-Bar
T shape flat / 9° / 720 mm
Syncros Pro lock-on gripsSelle : Syncros XR1.0 / Carbon railsTige de selle : Rock Shox Reverb Stealth 125
inside hydraulic remote system / 31.6mmFreins : Shimano XTR M985 Disc
180/F and 180/R mm SM-RT99 CL RotorMoyeux : Syncros TR1.5 CL / 15mm
made by DT SwissJantes : Syncros TR1.5
28H / Tubeless readyCassette : Shimano XTR CS-M980
11-36 TPneus d’origine : Schwalbe Nobby Nic EVO / 2.25
67 EPI Kevlar Bead
PaceStar compound / Tubeless ready
700 series:  with SnakeSkinDérailleur AV. : Shimano XTR FD-M980-E / DMDérailleur AR. : Shimano XTR RD-M986 SGS
Shadow Plus Type / 30 SpeedCommandes : Shimano XTR SL-M980-I
Rapidfire Plus / 2 way release
Ispec clampPédalier : Shimano XTR FC-M980
hollowtech 2
42Ax32Ax24A TTailles dispo. : S - XLTaille : MEmpattement : NCLongueur des bases : NCHauteur boîtier : NCAngle tube direction : NCAngle tube de selle : NCTube Supérieur : NCLongueur tube direction : NC",https://www.bigbike-magazine.com/media/guide_matos/vtt_2014/scott_2014_genius_700_premium__prop_300x115.jpg,https://www.bigbike-magazine.com/vtt-2014-scott-genius-700-premium
Scott,7599,Genius 700 Premium,2016,All Mountain,"11,95",Garantie : 3 ans (ext. à 5)Cadre : Full CarbonAmortisseur : FOX Nude Préc./Dét./3 modesLongueur : 200 mmCourse : 57 mmDébattement AR. : 150 mmFOURCHE : FOX 34 Float FIT4 Préc./Dét./3 modesDébattement : 150 mmPotence : SYNCROS TR 1.0Guidon : SYNCROS FC 1.0Selle : SYNCROSTige de selle : ROCK SHOX ReverbFreins : SHIMANO XTR 180/180Moyeux : SYNCROS TR 1.5Jantes : SYNCROS TR 1.5Cassette : SHIMANO 11-40Pneus d'origine : SCHWALBE Nobby Nic/Rocket Ron 27.5x2.25Dérailleur AR. : SHIMANO XTRCommande : SHIMANO XTRPédalier : SHIMANO XTRTailles dispo. : S/M/L/XLTaille : 41Empattement : 1125 mmLongueur bases : 442 mmHauteur bases : 328 mmAngle tube direction : 68°Angle tube de selle : 67.5°Tube supérieur : 570 mmLongueur tube direction : 100 mmHauteur cintre : 1020 mm,https://www.bigbike-magazine.com/media/guide_matos/vtt_2016/scott_2016_genius_700_premium__prop_300x115.jpg,https://www.bigbike-magazine.com/vtt-2016-scott-genius-700-premium
Scott,7299,Genius 700 Tuned,2014,All Mountain,"10,60","Garantie : 5 ansCadre : SCOTT Genius 700 Series 27.5'' HMX CarbonPoids cadre : NCAmortisseur : FOX Nude / SCOTT Custom/ 3 modes Climb - Traction Control - DescendDébattement AR. : 150Fourche : Fox 32 Float Factory CTD, 150mmDébattement : 150Poids constructeur : NCPotence : Syncros TR1.0 Carbon
7050 Carbon wrapped / oversize 31.8mm
1-1/8"" / 6° angleGuidon : Syncros FL1.0 Carbon T-Bar
T shape flat / 9° / 720 mm
Syncros Pro lock-on gripsSelle : Syncros XR1.0 / Carbon railsTige de selle : Syncros FL1.0 Carbon / 31.6mmFreins : Shimano XTR M987 Disc / metal pads with Fin
180/F and 180/R mm SM-RT99 CL RotorMoyeux : Syncros TR1.0 CL / 15mm
made by DT SwissJantes : Syncros TR1.0 Carbon
28H / Carbon rim / Tubless readyCassette : Sram XX1 / XG1199
10-42 TPneus d’origine : Schwalbe 
Front:  Nobby Nic EVO / 2.25
Rear:  Rocket Ron EVO / 2.25
PaceStar compound / Tubeless readyDérailleur AV. : NCDérailleur AR. : Sram XX1
11 speedCommandes : Sram XX1 Trigger right only
multi adj. / with Carbon cap
with matchmaker clamp TiPédalier : Sram XX1 GXP PF
Carbon crankarm / QF168
32TTailles dispo. : S - XLTaille : MEmpattement : NCLongueur des bases : NCHauteur boîtier : NCAngle tube direction : NCAngle tube de selle : NCTube Supérieur : NCLongueur tube direction : NC",https://www.bigbike-magazine.com/media/guide_matos/vtt_2014/scott_2014_genius_700_tuned__prop_300x115.jpg,https://www.bigbike-magazine.com/vtt-2014-scott-genius-700-tuned
Scott,5499,Genius 700/900 Tuned,2018,All Mountain,"2,25","Garantie : 5 ansCadre : HMX Carbon Mainframe and Swingarm
27,5 (2.6 & 2.8) and 29 (2.4 & 2.6) tire compatible with Geo -BB adj
IMP Technology, SW Dropout 148 x 12mm BoostPoids cadre : 2,249Amortisseur : Fox Nude Evol / Scott custom w. travel / geo adj
DPS, 3 modes: Lockout - Traction Control -Descend
Kashima / reb. Adj.Débattement AR. : 150 mmFourche : Fox 36 Float Factory Air / Kashima
FIT4 Remote 3-Modes, 15 x 110 mm axle
tapered steerer, Lockout / reb. Adj.Débattement : 150 mmPoids constructeur : /Potence :/Guidon : /Selle : /Tige de selle :/Freins : /Moyeux : /Jantes : /Cassette :/Pneus d’origine : /Dérailleur AV. : /Dérailleur AR. : /Commandes : /Pédalier : /Tailles dispo. : S, M, L, XLTaille : MEmpattement :1198.9 mmLongueur des bases : 438mmHauteur boîtier : 346mm Angle tube direction : 65Angle tube de selle : 74.7 Tube Supérieur : 602.8 Longueur tube direction : 95mm",https://www.bigbike-magazine.com/media/guide_matos/vtt_2018/scott_2018_genius_700_900_tuned__prop_300x115.jpg,https://www.bigbike-magazine.com/vtt-2018-scott-genius-700-900-tuned
Scott,5299,Genius 710,2019,All Mountain,"13,20","Garantie :5 ansCadre :Genius Carbon / IMP technology / HMF Mainframe#BB92 / Alloy SL 6011 swingarm#VLK Virtual 4 Link kinematic#27.5"" (2.6 & 2.8) and 29"" (2.4 & 2.6) tire compatible with Geo -BB adj.#SW dropouts for Boost 12x148mm#TBC Trunnion box constructionPoids cadre :/Amortisseur :Fox Nude TR Evol Trunnion#SCOTT custom w. travel / geo adj.#3 modes: Lockout-Traction Control -Descend#custom Ramp Adjust with linear and progressive setting#DPS / Reb. Adj.#Travel 150-100-Lockout / 185X55mmDébattement AR. :150 mmFourche :Fox 34 Float Performance Elite Air#FIT4 3-Modes with low Speed adj. / 15x110mm QR axle#44mm offset / tapered steerer / Reb. Adj. / Lockout#150mm travelDébattement :150 mmPoids constructeur :13,2Potence :Syncros FL1.5 / Alloy 2014#integrated Spacer & Top Cup / 31.8mm / 6° / 1 1/8""#Garmin mountGuidon :Syncros FL1.5 mini Riser / Alloy 7050D.B.#12mm rise / 9° / 760mm#Syncros Pro lock-on gripsSelle :Syncros Tofino 1.5 / Titanium railsTige de selle :Fox Transfer Dropper Remote#31.6mm / S size 100mm / M 125mm / L & XL 150mmFreins :Freins à disque Shimano XT 4 PistonMoyeux :/Jantes :/Cassette :Syncros Revelstoke 2.0 6 Bolt#F: 15x110mm, R: 12x148mm Boost#30mm Tubeless ready rim 28H / XD Driver / DT RWSPneus d’origine :SRAM GX / XG1275 / 10-50 TDérailleur AV. :900 Series: Maxxis Rekon 29x2.6""#700 Series: Maxxis Rekon 27.5x2.8""#120TPI Kevlar Bead / EXO / TR Tubeless ready / 3C Maxx TerraDérailleur AR. :SRAM X01-X1 Eagle, 12 vitessesCommandes :SRAM GX Eagle TriggerPédalier :SRAM X1 Carbon DUB Eagle Boost PF#QF 168 / 32TTailles dispo. :S, M, L, XLTaille de référence : MEmpattement (en mm) : 1197,6Longueur des bases (en mm) : 436Hauteur boîtier (en mm) : 340Angle tube direction : 65,6Angle tube de selle : 75,3Tube supérieur (en mm) : 601,2Longueur tube direction (en mm) : 95",https://www.bigbike-magazine.com/media/guide_matos/vtt_2019/scott_2019_genius_710__prop_300x115.jpg,https://www.bigbike-magazine.com/vtt-2019-scott-genius-710
Scott,4299,Genius 710,2014,All Mountain,"12,50","Garantie : 5 ansCadre : SCOTT Genius 700 Series 27.5'' HMX CarbonPoids cadre : NCAmortisseur : FOX Nude / SCOTT Custom/ 3 modes Climb - Traction Control - DescendDébattement AR. : 150Fourche : Fox 32 Float Factory CTD, 150mmDébattement : 150Poids constructeur : NCPotence : Syncros TR1.5
2014 / 4D forged / oversize 31.8mm
1-1/8"" / 6° angleGuidon : Syncros FL1.5 Tbar 
Alloy 7050 D.B. / T shape Flat / 9° / 720mm
Syncros Pro lock-on gripsSelle : Syncros TR1.5 / Titanium railsTige de selle : Rock Shox Reverb Stealth 125
inside hydraulic remote system / 31.6mmFreins : Shimano XT BR-M785 Disc
180/F and 180/R mm SM-RT64 CL RotorMoyeux : Syncros TR2.0 CL / 15mm
made by DT SwissJantes : Syncros TR2.0
28H / Tubless readyCassette : Shimano XT CS-M771-10
11-36 TPneus d’origine : Schwalbe Nobby Nic EVO / 2.25
67 EPI Kevlar Bead
PaceStar compound / Tubeless ready
700 series:  with SnakeSkinDérailleur AV. : Shimano XT FD-M785-E / DMDérailleur AR. : Shimano XT RD-M786 SGS
Shadow PlusType / 20 SpeedCommandes : Shimano XT SL-M780-I
Rapidfire Plus / 2 way release
Ispec clampPédalier : Shimano XT FC-M785
hollowtech 2
38Ax24A TTailles dispo. : S - XLTaille : MEmpattement : NCLongueur des bases : NCHauteur boîtier : NCAngle tube direction : NCAngle tube de selle : NCTube Supérieur : NCLongueur tube direction : NC",https://www.bigbike-magazine.com/media/guide_matos/vtt_2014/scott_2014_genius_710__prop_300x115.jpg,https://www.bigbike-magazine.com/vtt-2014-scott-genius-710
Scott,4299,Genius 710,2015,All Mountain,"12,70","Garantie : 3 ansCadre : Carbone +
AluminiumPoids constructeur : NC /
Amortisseur : FOX Nude CTCD
Préc./Dét./CTCDLongueur : 200 mm Course : 54 mmDébattement AR. : 155 mm /FOURCHE : FOX 32 Float FIT CTD /
Préc./Dét./CTDDébattement : 150 mm Poids constructeur : NCPotence : SYNCROS
TR 1.5 Guidon : SYNCROS FL 1.5 Selle : SYNCROS Tige de selle : ROCK
SHOX Reverb Freins : SHIMANO XT
180/180 Moyeux : SYNCROS TR 2.0 Jantes : SYNCROS TR 2.0Cassette :
SHIMANO 11-36 Pneus d’origine :
SCHWALBE Nobby Nic/Rocket Ron
27.5x2.25Dérailleur AV. : SHIMANO XT Dérailleur AR. : SHIMANO XTCommandes :
SHIMANO XTPédalier : SHIMANO XT Tailles dispo. : S, M, L, XLTaille : 41 Empattement : 1125 mm Longueur des bases : 442 mmHauteur boîtier : 328 mmAngle tube direction : 68° Angle tube de selle : 67.5°Tube supérieur : 560 mmLongueur tube direction : 102 mm Hauteur cintre : 1020 mm",https://www.bigbike-magazine.com/media/guide_matos/vtt_2015/scott_2015_genius_710__prop_300x115.jpg,https://www.bigbike-magazine.com/vtt-2015-scott-genius-710
Scott,3999,Genius 720,2013,All Mountain,"13,05","Garantie : 3 ans
Cadre : Carbone/aluminium
Poids cadre : NC 
Amortisseur : DT SWISS Nude 2 Préc./Dét./3 modes 
Longueur : 200 mm 
Course : 55 mm 
Débattement AR. : 150 mm
Fourche : FOX 34 Talas EVO CTD Préc./Dét./CTD/Déb. 
Débattement : 120-150 mm
Poids constructeur : 2,070 kg
Potence : SYNCROS TR 1.5
Guidon : SYNCROS FL 1.5
Selle : SYNCROS
Tige de selle : SYNCROS 
Freins : SHIMANO SLX 180/180
Moyeux : Syncros TR 2.5 
Jantes : SYNCROS TR 2.5 
Cassette : Shimano 11-36 
Pneus d’origine : SCHWALBE Nobby Nic 27.5x2.35
Dérailleur AV. : SHIMANO SLX
Dérailleur AR. : SHIMANO XT 
Commandes : SHIMANO SLX
Pédalier : SHIMANO XT 
Tailles dispo. : XS/S/M/L/XL/XXLTaille : 42
Empattement : 1155 mm
Longueur des bases : 443 mm
Hauteur boîtier : 335 mm
Angle tube direction : 67°
Angle tube de selle : 68°
Tube supérieur : 580 mm
Longueur tube direction : 110 mm",https://www.bigbike-magazine.com/media/guide_matos/vtt_2013/scott_2013_genius_720__prop_300x115.jpg,https://www.bigbike-magazine.com/vtt-2013-scott-genius-720
Scott,4499,Genius 720,2018,All Mountain,"13,20","Garantie : 5 ansCadre : Genius Carbon / IMP technology / HMF Mainframe
BB92 / Alloy SL 6011 swingarm
Virtual 4 Link Design
Poids cadre : ncAmortisseur : Genius Carbon / IMP technology / HMF Mainframe
BB92 / Alloy SL 6011 swingarm
Virtual 4 Link Design
Débattement AR. : 150 mmFourche : Fox 34 Float Performance Air
Grip 3 / 3-Modes / 15x110 mm QR axle / tapered steererDébattement : 150 mmPoids constructeur : /Potence :Syncros FL1.5 / Alloy 2014
integrated Spacer & Top Cup / 31.8 mm / 6° / 1 1/8""Guidon : Syncros FL1.5 mini Riser / Alloy 7050D.B.
12mm rise / 9° / 760 mm
Syncros Pro lock-on gripsSelle : Syncros XM2.0 / CrMo railsTige de selle :Fox Transfer Dropper Remote
31.6 mm / S size 100 mm / M 125 mm / L & XL 150 mmFreins : Shimano SLX M7000 Disc
180 mm F & R / SM-RT64 CLMoyeux : Syncros TR2.5 CL
F: 15x110 mm, R: 12 x 148 mm BoostJantes : 30 mm Tubless ready rim 28H / XDCassette :Sram CN GX EaglePneus d’origine : 700 Series: Maxxis Rekon 2.80 x 27.5
120TPI Kevlar Bead / EXO / TR Tubeless ready
Front: 3C Maxx Terra / Rear: 3C Maxx SpeedDérailleur AV. : Scott ChainGuideDérailleur AR. : Sram GX / Eagle 12 SpeedCommandes : Sram GX TriggerPédalier : Sram X1 1000 Eagle GXP Boost PF
QF 168 / 32TTailles dispo. : S, M, L, XLTaille : MEmpattement :1197.6 mmLongueur des bases : 436mmHauteur boîtier : 340mmAngle tube direction : 65.6 Angle tube de selle : 75.3Tube Supérieur : 601.2 mmLongueur tube direction : 95mm",https://www.bigbike-magazine.com/media/guide_matos/vtt_2018/scott_2018_genius_720__prop_300x115.jpg,https://www.bigbike-magazine.com/vtt-2018-scott-genius-720
Scott,3499,Genius 720,2014,All Mountain,"12,95","Garantie : 5 ansCadre : SCOTT Genius 700 Series 27.5'' HMF CarbonPoids cadre : NCAmortisseur : FOX Nude / SCOTT Custom/ 3 modes Climb - Traction Control - DescendDébattement AR. : 150Fourche : Fox 32 Float Evolution CTD, 150mmDébattement : 150Poids constructeur : NCPotence : Syncros TR1.5
2014 / 4D forged / oversize 31.8mm
1-1/8"" / 6° angleGuidon : Syncros FL1.5 Tbar 
Alloy 7050 D.B. / T shape Flat / 9° / 720mm
Syncros Pro lock-on gripsSelle : Syncros TR2.0 / CROM railsTige de selle : Syncros FL1.5 / 31.6mmFreins : Shimano SLX BR-M675 Disc
180/F and 180/R mm SM-RT64 CL RotorMoyeux : Shimano SLX HB-M678 / 15mmJantes : Syncros XC / Eyelets / 32H
XC67Cassette : Shimano CS-HG62-10
11-36 TPneus d’origine : Schwalbe Nobby Nic EVO / 2.25
67 EPI Kevlar Bead
PaceStar compound
700 series:  with SnakeSkinDérailleur AV. : Shimano SLX FD-M670-A-E / DMDérailleur AR. : Shimano XT RD-M786 SGS
Shadow PlusType / 30 SpeedCommandes : Shimano SLX SL-M670-I
Rapidfire Plus / 2 way release
Ispec clampPédalier : Shimano XT FC-M782
hollowtech 2
40Ax30Ax22A TTailles dispo. : S - XLTaille : MEmpattement : NCLongueur des bases : NCHauteur boîtier : NCAngle tube direction : NCAngle tube de selle : NCTube Supérieur : NCLongueur tube direction : NC",https://www.bigbike-magazine.com/media/guide_matos/vtt_2014/scott_2014_genius_720__prop_300x115.jpg,https://www.bigbike-magazine.com/vtt-2014-scott-genius-720
Scott,3999,Genius 730,2019,All Mountain,"13,80","Garantie :5 ansCadre :Genius Carbon / IMP technology / HMF Mainframe#BB92 / Alloy SL 6011 swingarm#VLK Virtual 4 Link kinematic#27.5"" (2.6 & 2.8) and 29"" (2.4 & 2.6) tire compatible with Geo -BB adj.#SW dropouts for Boost 12x148mm#TBC Trunnion box constructionPoids cadre :/Amortisseur :Fox Nude T Evol Trunnion#SCOTT custom w. travel / geo adj.#3 modes: Lockout-Traction Control-Descend#custom large Airvolume / DPS / Reb. Adj.#Travel 150-100-Lockout / 185X55mmDébattement AR. :150 mmFourche :Fox 34 Float Performance Air#Grip 3 / 3-Modes / 15x110mm QR axle / tapered steerer#44mm offset / Reb. Adj. / Lockout / 150mm travelDébattement :150 mmPoids constructeur :13,8Potence :Syncros FL1.5 / Alloy 2014#integrated Spacer & Top Cup / 31.8mm / 6° / 1 1/8""Guidon :Syncros FL1.5 mini Riser / Alloy 7050D.B.#12mm rise / 9° / 760mm#Syncros Pro lock-on gripsSelle :Syncros Tofino 2.0 / CRMO railsTige de selle :Syncros Dropper 2.0 / Remote#31.6mm / S size 100mm / M 125mm / L & XL 150mmFreins :Freins à disque Shimano 4 PistonMoyeux :/Jantes :/Cassette :Syncros Revelstoke 2.5 6 Bolt#F: 15x110mm, R: 12x148mm Boost#30mm Tubeless ready rim 28H / XD DriverPneus d’origine :SRAM NX / XG1230 / 11-50 TDérailleur AV. :900 Series: Maxxis Rekon 29x2.6""#700 Series: Maxxis Rekon 27.5x2.8""#120TPI Kevlar Bead / EXO / TR Tubeless ready / 3C Maxx TerraDérailleur AR. :Transmission SRAM NX Eagle, 12 vitessesCommandes :SRAM NX Eagle TriggerPédalier :SRAM NX Eagle DUB Boost#32TTailles dispo. :S, M, L, XLTaille de référence : MEmpattement (en mm) : 1197,6Longueur des bases (en mm) : 436Hauteur boîtier (en mm) : 340Angle tube direction : 65,6Angle tube de selle : 75,3Tube supérieur (en mm) : 601,2Longueur tube direction (en mm) : 95",https://www.bigbike-magazine.com/media/guide_matos/vtt_2019/scott_2019_genius_730__prop_300x115.jpg,https://www.bigbike-magazine.com/vtt-2019-scott-genius-730
